,loaninterestrate,loanoriginalbalance,loanpaymentcount,debtratio,rbl
4938,6.75,15000.0,0,0.2864,1
15014,6.75,17883.85,0,0.386,1
7128,6.0,13000.0,60,0.5909,1
11617,5.75,15000.0,60,0.4006,1
14114,7.75,12764.82,60,0.116,4
21031,4.5,31089.31,60,0.4893,3
3748,9.75,2800.0,24,0.2092,3
14107,5.75,8006.12,36,0.2735,1
9482,10.25,24703.87,60,0.2183,3
20406,6.75,21999.92,0,0.3976,1
8771,14.25,4000.0,24,0.0833,4
12531,6.5,7856.07,48,0.257,3
21122,6.75,15000.0,0,0.5142,1
17522,6.75,10000.0,0,0.4092,1
14687,15.75,3000.0,36,0.1467,5
3856,3.0,34398.84,60,0.2438,1
18432,5.75,45827.5,84,0.4686,2
7310,11.0,8000.0,60,0.383,3
3428,5.5,26700.0,60,0.3828,1
4771,7.0,19555.07,60,0.3801,1
3152,16.5,6000.0,36,0.1318,5
16310,5.0,38280.89,72,0.5105,2
17571,6.75,22976.24,60,0.386,4
21863,6.75,30000.0,0,0.4944,1
9102,3.5,16653.97,60,3.27,1
4475,10.75,15794.03,60,0.4208,3
13013,5.5,7000.0,24,0.6954,1
13044,3.25,30753.76,60,0.4239,1
6966,6.0,10000.0,60,0.3833,1
10964,6.75,50000.0,60,0.5033,1
9972,7.0,8000.0,60,0.5728,1
12940,7.25,19181.15,60,0.1689,2
8588,8.25,25758.0,60,0.5309,2
2999,7.0,31182.5,60,0.4074,1
9608,7.75,18697.36,60,0.5279,2
8514,6.0,10000.0,36,0.1967,1
9661,7.75,12158.02,60,0.1071,2
5035,7.5,20647.64,72,0.2478,1
22448,7.0,29531.55,72,0.4287,1
6237,6.75,2500.0,24,0.1132,2
1526,7.0,15000.0,60,0.3654,1
21220,7.0,10301.61,60,0.246,2
1519,6.0,11000.0,36,0.1317,1
21427,6.75,2500.0,0,0.0535,4
1588,5.25,23577.71,72,0.1051,2
18834,7.0,10000.0,60,0.3526,2
16687,6.75,10000.0,0,0.2079,1
1448,7.75,20162.76,60,0.2484,3
3288,6.0,6000.0,36,0.7234,1
19721,7.0,22779.07,60,0.267,3
15220,6.75,30000.0,0,0.2708,1
9416,7.0,15603.51,60,0.3627,1
8710,6.0,10000.0,60,0.054,1
21911,6.75,5000.0,0,0.3075,1
10797,5.75,10000.0,60,0.4049,1
17873,4.5,15255.37,60,0.3463,1
13770,3.25,15064.89,63,0.9364,1
17222,7.0,15000.0,48,0.1924,2
18345,6.75,10000.0,0,0.1697,2
442,10.25,20000.0,60,0.429,3
4853,10.25,5000.0,36,0.2837,3
18231,6.75,11800.0,0,0.3898,1
14994,14.0,12123.27,60,0.1428,4
4046,4.25,10257.0,36,0.1616,2
21806,6.75,10000.0,0,0.2939,2
8670,6.25,15000.0,48,0.2441,1
14183,7.75,19227.99,60,0.4539,2
15581,7.25,6306.6,48,0.2923,2
15739,8.5,7500.0,60,0.2344,3
2157,7.5,14484.37,48,0.4527,2
10779,6.75,20000.0,60,0.1487,1
18542,6.75,18227.23,0,0.4146,1
12237,8.0,14400.0,60,0.5293,2
13413,5.75,5444.25,36,0.1944,1
8471,6.25,10000.0,60,0.5349,1
17575,13.0,1000.0,0,0.5601,1
2175,3.25,6247.52,36,0.343,1
3737,6.0,29858.83,60,0.6392,1
654,6.0,11000.0,60,0.0358,1
11574,6.75,15000.0,0,0.3592,2
3983,5.5,20610.58,60,0.1861,1
13547,6.75,15000.0,0,0.4126,1
12879,6.75,5000.0,0,0.4079,2
15347,6.75,5000.0,0,0.2419,4
6685,8.5,15588.46,60,0.2358,2
7194,6.5,13997.5,48,0.2489,1
5196,6.0,19542.21,36,0.4974,1
8303,7.5,44861.63,72,0.2679,1
18090,3.25,32718.08,60,0.4551,1
1308,6.25,39999.99,75,0.5453,2
2288,5.75,8500.0,60,0.3748,1
8447,10.5,11245.67,48,0.2435,3
19778,6.75,7600.0,0,0.3642,1
7061,6.25,20000.0,36,0.5078,1
2915,7.25,5000.0,36,0.2856,2
10757,6.75,10000.0,0,0.2954,2
18086,3.25,15000.0,60,0.2794,1
21430,4.5,10000.0,60,0.3781,1
5416,6.75,30000.0,0,0.4876,1
4094,10.5,11162.83,48,0.4259,3
15070,10.75,24648.99,72,0.3253,3
4146,11.0,17265.59,60,0.2123,3
14384,13.0,1000.0,0,0.3426,2
6532,10.75,11712.04,60,0.3123,3
19472,4.75,30578.0,65,0.2739,2
19228,5.5,4000.0,36,0.4004,1
1335,5.0,25296.38,72,0.4204,2
17286,11.0,21999.0,72,0.7276,3
17521,5.75,3000.0,36,0.5958,1
14697,16.75,20000.0,72,0.3934,4
7371,7.5,30000.0,72,0.1802,1
11716,5.5,7000.0,24,0.1791,1
16432,6.0,7000.0,48,0.4833,1
9910,6.75,12000.0,0,0.4403,1
11168,6.75,3000.0,0,0.3315,2
16945,7.75,12090.91,60,0.2412,3
5063,5.75,5000.0,24,0.3491,1
6313,14.5,500.0,10,0.0684,4
14587,8.0,7500.0,60,0.3769,2
18157,4.5,43477.54,60,0.2295,1
2766,6.25,29300.0,60,0.3994,1
6404,15.0,5000.0,24,0.4336,4
15974,13.0,500.0,0,0.2051,4
5039,6.5,7000.0,48,0.6927,1
1563,3.5,21000.57,48,0.348,1
1026,2.75,20370.74,60,0.436,1
19057,6.75,28784.42,0,0.3971,1
9174,5.75,10000.0,60,0.2147,1
11057,14.75,3522.8,36,0.2394,4
5062,3.5,8772.6,48,0.4008,1
2302,6.5,8374.98,48,0.9905,1
12977,5.75,30691.41,60,0.2695,1
7694,6.75,2000.0,0,0.1411,2
9284,7.25,44516.27,72,0.881,1
6866,14.25,12975.0,60,0.2921,4
15481,10.0,5000.0,48,0.1879,3
9269,2.75,14489.15,41,0.5034,1
19291,10.0,23655.13,60,0.3839,3
14120,5.75,20000.0,60,0.2869,1
11040,5.75,15000.0,60,0.3054,1
21756,10.25,10000.0,60,0.4035,4
8251,6.75,1500.0,0,0.0457,2
6853,3.25,12765.48,48,0.0767,1
4685,7.25,8313.22,36,0.4897,2
8829,4.0,6500.0,36,0.2322,1
2262,6.0,39930.07,81,0.2271,2
7071,6.0,15000.0,60,0.5723,1
10046,9.5,1500.0,18,0.2291,3
3904,3.75,18845.83,60,0.6071,1
5884,6.5,4000.0,48,0.1039,1
8280,15.75,15463.09,48,0.1637,4
22506,6.75,25000.0,0,0.3218,1
21271,4.25,11000.0,60,0.385,2
16180,5.75,30000.0,60,0.338,1
2400,8.2,39372.2,72,0.4861,4
4363,15.5,1000.0,12,0.3393,5
10216,7.0,8000.0,60,0.2758,1
11528,7.0,14432.67,48,0.1557,2
17317,15.0,4241.23,36,0.2311,4
10731,5.75,10000.0,60,0.5184,1
3838,5.5,2500.0,24,0.278,1
17672,7.75,40466.28,72,0.1869,3
15898,6.75,30000.0,0,0.2534,3
7600,4.75,17144.59,56,0.1461,2
3178,7.25,5000.0,36,0.5498,2
504,6.0,20000.0,60,0.367,1
22175,7.25,20000.0,60,0.4102,3
15181,7.25,30000.0,72,0.5266,1
3491,7.0,7500.0,60,0.4507,1
15371,6.75,12000.0,60,0.4776,1
20486,9.75,10000.0,60,0.1334,3
19739,6.0,14585.24,60,0.1897,2
5481,3.5,24000.0,48,0.2908,1
7861,7.25,18655.55,60,0.8441,1
17484,4.5,20000.0,60,0.4477,1
15355,3.5,25886.45,48,0.3809,2
9686,5.75,30000.0,60,0.3992,1
12416,4.25,15635.93,60,0.3035,2
20500,4.5,15000.0,60,0.4072,1
11525,3.25,43343.51,60,0.6595,1
2932,7.0,30000.0,60,0.4629,1
14938,6.75,4000.0,0,0.0577,0
18619,13.0,1000.0,0,0.3256,1
9961,6.75,4000.0,36,0.1552,2
2922,10.75,36842.17,60,0.3342,3
10482,2.75,12100.0,36,0.1281,1
9201,16.75,12625.63,60,0.5466,5
19676,5.75,5000.0,48,0.4144,1
1067,10.5,23584.75,60,0.3657,3
2553,7.25,8500.0,36,0.0724,2
3012,3.0,15000.0,36,0.2977,1
15757,7.75,18033.0,60,0.2272,2
8318,10.75,27693.67,60,0.1896,3
10400,6.75,750.0,0,0.0192,3
20071,7.0,12500.0,60,0.7926,4
20997,4.5,10000.0,60,0.3542,1
13035,7.0,13000.0,36,0.3461,2
17033,7.0,6525.0,48,0.3998,2
8037,4.5,11559.73,48,0.1515,2
16011,6.0,5000.0,36,0.5969,1
21552,4.5,32666.0,60,0.3551,1
11791,7.0,19397.52,48,0.5119,2
12358,6.75,10000.0,0,0.3963,3
4977,7.0,20000.0,60,0.2694,1
7717,6.0,15000.0,60,0.843,1
2542,2.49,6000.0,12,5.0903,1
471,15.75,21983.49,72,0.243,4
5359,6.25,15000.0,60,1.5978,1
22049,0.0,7340.05,60,0.0323,1
9479,7.25,30000.0,72,0.4586,1
12338,10.25,9765.38,60,0.6067,3
503,15.75,21687.56,60,0.4184,4
8959,5.75,10000.0,36,0.0772,1
12111,8.0,30000.0,60,0.1564,2
16725,4.25,15182.77,60,0.345,2
8187,13.0,5000.0,0,0.2332,1
13208,10.25,15000.0,60,0.2337,3
20424,4.0,42887.66,84,0.3131,2
14966,4.75,11363.23,48,0.3562,3
8789,6.25,7000.0,48,0.3231,1
12365,5.75,5000.0,36,0.2117,1
4341,8.25,10000.0,60,0.4253,2
14007,5.75,10000.0,60,3.0937,1
9139,5.75,30000.0,60,0.2111,1
4085,13.0,500.0,0,0.5133,2
4379,7.5,35000.0,72,0.7344,1
16930,3.5,26000.0,60,0.5458,1
14527,7.25,30000.0,72,0.3784,1
9072,14.75,4000.0,36,0.3894,4
1825,6.25,45012.06,84,0.2036,2
20542,6.75,10000.0,0,0.2348,1
12006,10.0,26406.21,48,0.4038,3
5871,9.75,3400.0,24,0.4784,3
5240,6.0,15000.0,60,0.5445,1
14402,9.75,6000.0,36,0.1204,3
21028,2.75,25000.0,60,0.2543,1
20694,6.0,6500.0,60,0.5596,1
20606,5.75,16510.5,60,0.4001,2
1767,6.75,8400.0,0,0.4496,1
5114,6.0,30000.0,60,0.4454,1
16140,3.0,16034.38,60,0.5139,1
2188,8.25,23901.01,60,0.3274,2
2826,3.0,25000.0,60,0.3654,1
4180,7.5,19377.07,48,0.4175,2
14736,6.75,25000.0,0,0.1329,1
10151,6.0,5199.47,36,0.7743,1
9704,6.75,15000.0,0,0.3299,2
7590,6.25,1200.0,12,0.2872,2
12566,7.5,30000.0,72,0.3637,1
7820,6.0,16313.02,60,0.0655,1
20539,13.0,500.0,0,0.4088,2
20995,6.0,6500.0,60,0.2472,1
16828,4.5,14450.0,40,0.3073,3
8131,3.5,17423.48,48,0.5752,1
21758,4.5,10000.0,60,0.6709,1
21622,6.75,6000.0,0,0.369,1
19797,6.5,30000.0,72,0.3733,2
1855,4.0,24593.18,60,0.3003,1
1696,7.0,15390.17,60,0.3711,1
9996,6.75,10000.0,0,0.5206,1
1277,6.75,2000.0,0,0.1867,1
253,6.75,10000.0,0,0.2804,3
4520,3.75,12200.0,60,0.4796,1
6674,13.0,500.0,0,0.4574,3
14062,13.0,1000.0,0,0.343,2
20876,5.75,8974.39,60,0.3058,1
22149,3.0,15000.0,60,0.6504,1
305,7.0,22628.34,60,0.3406,1
11972,16.75,19000.0,60,0.1621,5
1367,9.25,21259.21,72,0.1454,3
18838,3.25,7000.0,36,0.2173,2
1945,10.75,10000.0,60,0.3734,3
3562,7.0,8500.0,60,0.1991,1
7175,6.25,3000.0,12,0.1356,2
7692,6.75,15000.0,0,0.3022,1
4499,6.0,15000.0,60,0.5585,1
14252,6.75,8000.0,36,0.4598,2
21293,4.5,23408.58,60,0.7072,1
17283,13.0,5000.0,0,0.0494,1
11678,7.5,37186.37,75,0.4328,1
13419,5.25,5000.0,24,0.4295,1
13699,6.75,10000.0,0,0.3133,3
7363,10.75,31141.07,60,0.3761,3
2501,14.5,1000.0,12,0.0412,4
7407,6.25,5000.0,36,0.3297,1
13882,6.75,20000.0,0,0.3747,1
446,13.5,11000.0,48,0.1446,4
4057,10.5,4383.0,36,0.438,3
6916,6.5,2700.0,48,0.432,1
3007,3.75,9933.53,60,0.3506,1
5994,6.0,15000.0,60,0.2967,1
21688,6.75,14802.1,0,0.0535,1
12695,4.0,13706.78,40,0.3031,2
9918,13.75,13842.59,60,0.3148,4
22073,6.25,25000.0,60,0.3113,1
3694,9.75,5937.78,24,0.3605,3
5704,14.25,15000.0,60,0.2623,4
18655,7.0,16695.86,60,0.3522,2
11054,2.5,7182.01,36,0.1798,1
22128,6.75,25000.0,0,0.2576,1
8878,5.75,19000.0,60,0.2889,1
2719,3.75,7000.0,48,0.0308,1
2866,16.1,23846.64,72,0.3203,4
1835,9.25,2000.0,12,0.3048,3
1958,8.25,35616.0,60,0.5369,2
2760,8.25,25000.0,60,0.1069,2
20517,4.5,20000.0,60,0.8524,1
12262,13.0,500.0,0,0.3968,3
12495,10.5,10000.0,60,0.0752,3
12295,6.75,14381.28,60,0.255,1
15659,6.75,2382.68,36,0.0753,2
14616,3.0,23012.24,60,0.5402,1
9253,9.75,5000.0,36,0.1704,3
4253,8.25,18555.34,60,0.2554,2
17228,7.75,49302.47,60,0.2411,2
10176,7.75,22197.87,60,0.3296,2
19659,6.75,3500.0,0,0.2117,2
14778,9.75,4800.0,36,0.1879,3
4234,6.75,10000.0,0,0.4491,1
17646,5.0,29502.84,72,0.4616,3
15367,15.0,8000.0,48,0.0303,4
4939,13.5,9234.0,36,0.1152,4
19413,3.5,28432.44,72,0.3505,1
19316,6.75,5000.0,48,0.3643,2
9438,7.75,36534.57,60,0.3699,2
11867,15.75,9600.0,60,0.1563,4
15180,13.0,500.0,0,0.7261,1
14979,10.25,15732.27,60,0.2855,3
14768,13.0,5000.0,0,0.374,1
3989,7.0,45624.0,72,0.5201,2
16218,10.25,8714.0,60,0.307,3
9728,5.75,30000.0,60,0.2646,1
14980,7.75,26673.28,60,0.4769,2
22371,13.0,3000.0,0,0.3348,1
21976,3.5,12333.75,60,0.3665,1
17934,7.25,25178.0,60,0.3569,3
82,9.75,4953.53,36,0.3671,3
8396,10.0,4000.0,24,0.356,3
10212,16.0,5000.0,48,0.3725,5
11577,6.75,10000.0,0,0.3825,1
10010,6.75,23157.35,60,0.5763,1
10402,10.0,5000.0,48,0.1567,3
19267,6.0,25722.61,60,0.4184,1
20746,7.25,39794.54,72,0.353,2
17772,10.25,30000.0,60,0.4412,4
18509,4.5,7000.0,60,1.0309,1
8987,16.0,5908.0,48,0.156,5
16874,16.75,14988.14,60,0.0896,5
15152,6.75,10000.0,0,0.5358,1
2435,14.75,12200.0,60,0.2151,4
3283,5.25,14708.34,60,0.3834,2
10295,3.5,15000.0,60,0.4219,1
7127,2.75,8569.7,24,0.2865,1
12628,7.25,30000.0,72,0.4092,1
1974,7.75,20000.0,48,0.3476,2
13774,5.75,15000.0,60,0.285,1
10008,5.5,5000.0,24,0.1638,1
21456,4.5,5742.88,60,0.5166,1
10926,6.75,12000.0,0,0.4416,1
4100,2.49,6000.0,12,0.5355,1
281,6.75,10000.0,0,0.0293,2
2791,2.49,1400.0,12,0.702,1
16595,6.0,50000.0,60,0.4948,2
18535,13.0,500.0,0,0.3224,3
5959,14.25,15756.0,60,0.357,4
691,15.25,13110.49,60,0.4306,4
21418,6.75,10000.0,0,0.2893,1
17945,6.0,5000.0,48,0.433,2
3138,6.75,15000.0,0,0.3501,2
4309,3.75,10155.0,60,0.3245,1
5361,3.0,12505.74,60,0.5673,1
12472,7.75,11860.41,60,0.1907,2
1810,7.25,32353.2,60,0.3347,1
4658,6.75,5000.0,0,0.3621,1
18101,9.75,5000.0,36,0.2277,3
9481,6.75,2000.0,0,0.4139,3
16567,6.75,10000.0,0,0.3184,1
12353,6.75,30000.0,0,0.4565,1
4365,3.75,24299.89,60,0.4447,1
10379,6.75,2000.0,0,0.399,3
3863,6.75,5884.16,24,0.0694,2
4089,6.0,10000.0,36,0.3155,1
4976,4.25,58193.48,84,0.6276,1
22471,6.75,15000.0,0,0.4841,1
12302,7.75,20000.0,60,0.2881,2
14251,15.75,17867.0,60,0.2506,4
1297,3.75,39000.0,72,0.3419,1
10769,8.25,25901.05,72,0.4428,2
16833,13.0,1000.0,0,0.1082,3
21849,3.0,35104.48,60,0.1545,1
9392,6.25,2500.0,24,0.7364,2
2727,5.5,20013.75,48,0.5308,2
16123,9.75,4000.0,36,0.2242,3
84,6.75,4000.0,0,0.3168,3
16328,8.25,24632.9,72,0.3785,2
9055,13.0,5000.0,0,0.0253,1
22055,7.75,24000.0,72,0.6093,2
21702,6.75,7997.54,0,0.3646,1
2645,3.75,47418.39,72,0.3033,1
8171,5.0,1000.0,12,0.4763,1
8663,6.25,17806.86,60,0.5324,1
21766,13.0,500.0,0,0.2949,4
4971,5.5,3000.0,24,0.321,1
6023,6.75,4000.0,24,0.1354,2
4584,14.5,1000.0,12,0.3682,4
6416,6.75,5000.0,24,0.2879,2
14354,14.5,2500.0,24,0.1088,4
20921,13.0,3000.0,0,0.5292,1
7288,6.0,19952.49,60,0.5054,1
3444,6.0,33307.0,60,0.5417,1
10219,6.75,15297.39,60,0.2311,1
1664,6.0,21512.38,72,0.3309,2
17487,8.25,20000.0,72,0.4809,3
16603,5.75,20000.0,60,0.5064,1
15131,7.0,14985.37,48,0.5426,2
19105,11.5,23863.0,72,0.3086,4
10180,6.75,6000.0,36,0.2639,2
16852,7.0,10000.0,60,0.9589,2
20405,6.75,30000.0,0,0.5372,1
21539,6.75,10000.0,0,0.3552,1
4767,6.0,15000.0,60,0.2058,1
4970,9.75,5852.0,24,0.4082,3
22185,3.5,14500.0,60,0.4956,1
20654,6.0,10500.0,60,0.1575,1
17030,5.75,15000.0,60,0.318,1
4434,6.0,10000.0,60,0.3924,1
14679,13.0,500.0,0,0.4417,4
14633,15.25,5000.0,24,0.1786,5
10561,10.25,15000.0,60,0.208,3
9056,6.75,15000.0,0,0.0737,1
20875,2.5,30000.0,60,0.1786,1
837,7.75,4600.0,48,0.5281,2
10871,5.75,15000.0,60,0.5163,1
3279,13.0,500.0,0,0.2933,0
593,8.5,16000.0,60,0.1559,2
9101,10.25,21645.54,60,0.3506,3
22262,10.5,10000.0,60,0.2613,3
21837,7.25,21451.66,60,0.4061,2
10656,6.75,8000.0,36,0.439,2
14562,5.75,13000.0,60,0.0988,1
7026,4.75,9272.33,60,0.4415,2
11463,8.25,23954.79,72,0.092,2
4079,6.5,5879.04,48,0.596,1
20733,7.25,48847.91,72,0.2904,3
96,13.75,8643.19,36,0.3978,4
12081,3.25,9500.0,48,0.5076,1
6944,10.25,9087.48,36,0.2547,3
19994,3.5,17928.05,72,0.8807,1
475,6.25,1000.0,12,0.3488,2
17956,10.0,26400.0,48,0.2148,3
22018,6.75,20000.0,0,0.283,1
4132,2.49,5800.0,12,0.274,1
2090,7.0,15000.0,60,0.9727,1
3369,6.25,6500.0,48,0.2969,1
16486,3.75,15146.33,60,0.2979,2
18339,6.75,30000.0,0,0.4769,1
19798,6.75,6000.0,0,0.8697,1
6500,5.5,8000.0,24,0.3024,1
21200,6.75,20000.0,60,0.2223,2
11359,6.0,30483.0,48,0.1863,1
4414,10.75,6892.2,60,0.3463,3
18159,2.5,13000.0,36,0.9364,1
9602,6.0,32763.36,60,0.3499,1
14599,6.75,2000.0,0,0.1428,5
21481,3.75,27000.0,72,0.662,1
15421,6.25,8000.0,36,0.1758,2
1728,7.25,9996.91,36,0.1926,2
12519,3.0,13000.0,60,0.0323,1
5054,6.75,2500.0,24,0.0648,2
14382,6.75,15000.0,0,0.1411,2
1990,6.5,12000.0,48,0.7631,1
16292,3.25,18094.31,58,0.3765,1
9143,7.75,20104.16,60,0.2503,2
1249,10.75,15068.0,60,0.3392,3
11644,7.75,10000.0,60,0.4212,2
1989,2.49,3500.0,12,0.3483,1
14358,2.5,25000.0,36,0.1977,1
15930,6.75,5000.0,0,0.3436,2
8965,10.25,18905.0,60,0.2491,3
20418,10.0,20000.0,60,0.5096,3
10842,7.0,15000.0,60,0.8421,1
7245,5.75,7000.0,24,0.7606,1
3260,14.5,1000.0,12,0.195,4
7231,15.5,4000.0,36,0.1123,4
3730,2.49,3500.0,12,0.8076,1
18726,4.5,29000.0,60,0.3696,1
11854,14.25,2211.0,24,0.4377,4
14253,5.75,15000.0,60,0.255,1
1823,6.25,5000.0,36,0.1454,1
6900,10.75,11071.15,60,0.2634,3
19270,5.75,5000.0,48,0.265,1
11329,5.75,15000.0,60,0.441,1
2958,6.0,6466.31,36,0.3537,1
0,14.5,1000.0,12,0.363,4
21303,10.0,5000.0,48,0.45,3
21464,4.5,19316.0,60,0.2902,1
5815,7.0,7389.64,60,0.9645,1
7811,7.25,5000.0,36,0.0779,2
6396,15.5,22949.26,72,0.1215,4
13600,6.75,15000.0,0,0.3006,2
12498,15.25,9000.0,24,0.1303,5
292,6.25,4500.0,36,0.6142,1
1471,14.75,10900.0,60,0.1544,4
19835,6.75,3000.0,0,0.5803,1
11443,9.75,13000.0,36,0.3638,3
1738,8.25,27390.69,60,0.2479,2
9239,6.0,4000.0,48,0.5041,1
12764,9.5,3000.0,24,0.2304,3
2887,2.49,12500.0,12,0.255,1
7613,6.0,10000.0,60,0.0547,1
17899,7.5,30000.0,60,0.2808,2
3664,6.25,1500.0,12,0.4925,2
7668,3.5,14366.02,60,0.1274,1
8528,10.25,6500.0,36,0.3015,3
2853,3.5,13000.0,48,0.2613,1
11816,6.75,10000.0,36,0.1787,2
1804,7.0,21000.0,60,0.5034,1
15971,4.25,20000.0,72,0.3887,1
14250,5.25,6523.08,24,0.1773,1
6912,6.75,3000.0,0,0.1034,5
12215,6.0,20020.91,60,0.2322,1
18149,4.5,6620.42,60,0.343,1
21880,15.0,4300.0,48,0.2957,4
5381,8.25,32600.0,60,0.214,2
8708,5.5,5000.0,24,0.5198,1
14216,3.25,17000.0,60,0.2745,1
18055,3.25,14160.04,60,0.1585,1
19567,10.0,13500.0,60,0.2601,3
8384,6.0,30000.0,60,0.3226,1
865,6.75,10000.0,0,0.3682,1
21524,6.75,13000.0,0,0.3158,1
21612,5.25,25000.0,84,0.5101,1
21727,6.75,30000.0,0,0.282,1
623,7.75,10000.0,60,0.1476,2
13355,14.75,3000.0,36,0.3484,4
21753,6.75,1000.0,0,0.3438,4
4130,6.5,3253.81,12,0.3829,2
9323,5.75,5000.0,36,0.3045,1
3247,4.25,3730.18,25,0.0786,2
13559,4.75,25350.0,72,0.2709,2
1377,6.0,30000.0,60,0.2957,1
3172,5.5,8000.0,24,0.1085,1
3037,6.75,3000.0,0,0.2805,2
22465,7.25,12000.0,60,0.2174,3
3525,5.75,6000.0,24,0.2904,1
11321,3.25,22305.0,56,0.3961,1
17219,7.75,9700.0,60,0.4776,3
15880,6.75,9000.0,36,0.1932,2
19218,6.75,10000.0,0,0.3928,3
12795,14.25,2500.0,24,0.2114,4
1509,6.0,5000.0,36,0.6686,1
13517,13.0,1000.0,53,0.4339,4
5257,10.25,5500.0,36,0.4286,3
9273,6.25,2000.0,24,0.5264,2
119,16.0,3293.74,36,0.2798,5
7696,6.75,15000.0,0,0.2941,1
3892,5.25,17700.0,60,0.3683,1
3140,17.75,15013.8,60,0.2755,5
9480,5.75,15000.0,36,0.6143,1
14773,7.25,15000.0,48,0.6346,2
1704,5.5,5000.0,24,0.909,1
5538,6.0,13000.0,60,0.4432,1
20119,7.0,20000.0,60,0.4982,3
13396,10.25,18000.0,60,0.1005,3
14419,3.25,18000.0,60,0.2167,1
2330,6.75,15000.0,0,0.2529,1
12762,7.0,5880.39,48,0.0916,2
5863,4.75,17100.0,60,0.2289,2
12384,5.25,30000.0,72,0.3246,3
16672,14.75,10000.0,36,0.2649,4
11412,6.75,14201.09,60,0.7521,1
12312,7.0,9000.0,60,0.2619,1
12485,5.25,5000.0,24,0.3858,1
12883,2.75,7933.56,36,0.3944,1
11288,4.25,11600.0,60,0.2225,2
21312,6.75,5000.0,0,0.9828,1
15028,6.75,5000.0,0,0.2084,2
16145,3.75,21000.0,72,0.2785,1
21452,7.75,32111.85,72,0.2862,3
13857,5.75,17400.0,60,0.2411,1
1742,6.25,14566.85,42,0.7252,1
14301,10.25,11788.83,60,0.302,3
21823,13.0,500.0,0,0.4572,1
3649,7.25,8200.0,60,0.0279,1
6279,6.0,5000.0,36,0.9747,1
14390,7.0,4000.0,36,0.2603,2
8669,6.0,16000.0,36,0.1268,1
749,10.25,17780.39,60,0.4177,3
8354,8.5,7000.0,60,0.5632,2
1259,8.5,19192.6,60,0.2806,2
9990,10.0,11300.0,48,0.6982,3
12264,3.5,14370.23,36,0.5243,2
3555,6.0,15000.0,60,0.7685,1
3186,3.0,27344.92,58,0.1381,1
20965,6.75,5000.0,0,0.3436,2
7261,6.0,30000.0,60,0.1541,1
19251,4.5,27776.52,60,0.4474,1
3827,7.0,9754.02,60,0.238,1
22372,4.5,20000.0,60,0.1625,1
10541,15.25,16820.0,48,0.4261,4
21961,6.75,15000.0,0,0.7035,1
12514,6.75,20000.0,0,0.5285,3
6003,13.0,1000.0,0,0.216,2
12726,14.5,3000.0,24,0.2333,4
3363,6.25,22000.0,48,0.2045,1
2691,7.0,25000.0,60,0.5124,1
11245,10.0,10000.0,48,0.0819,3
9281,7.25,5000.0,48,0.2481,2
9893,14.75,8709.94,36,0.1157,4
10723,5.75,14261.57,60,0.3335,1
16815,8.25,29379.57,72,0.3652,2
22182,7.25,12000.0,60,0.4021,2
6691,6.5,2000.0,12,0.3158,2
4606,10.0,2400.0,24,0.4559,3
21342,7.25,10000.0,60,0.3359,2
15454,10.0,5550.0,48,0.347,3
9857,6.75,10000.0,0,0.385,1
7374,6.5,25843.23,60,0.2894,3
4801,15.75,10000.0,48,0.0683,4
19363,2.75,15634.24,48,0.1254,1
13663,10.25,22600.0,60,0.3625,3
1655,8.25,21822.05,60,0.3271,2
1863,6.75,33648.46,84,0.4015,3
21338,6.75,15000.0,0,0.0881,1
2161,14.5,1500.0,12,0.2811,4
13115,4.25,39466.18,84,0.4154,1
14817,6.25,2000.0,24,0.0459,2
10259,5.25,2500.0,24,0.385,1
7981,7.5,5000.0,36,0.0447,2
6026,5.5,6000.0,24,0.3819,1
21893,4.5,29168.72,84,0.1647,2
22431,6.75,20000.0,0,0.3836,1
6199,6.0,6500.0,36,0.3669,1
7644,10.75,14947.04,60,0.4063,3
12508,6.0,6732.23,48,2.0516,1
13853,6.75,34900.0,60,0.1792,1
274,9.5,3138.66,36,0.4036,3
18734,6.75,5000.0,0,0.3961,1
2513,9.25,21000.0,72,0.1373,3
12800,3.25,22169.21,60,0.415,1
9111,6.75,20000.0,0,0.5432,1
8231,11.0,16360.36,60,0.3821,3
15325,6.75,9353.08,36,0.619,2
4144,7.25,50000.0,60,0.4657,1
15848,7.75,45377.24,51,0.2639,2
16017,10.25,23000.0,60,0.2467,3
6717,4.75,12106.46,60,0.1762,2
11308,5.25,5000.0,24,0.4358,1
16571,7.75,12382.01,60,0.0541,2
5165,5.0,23000.0,60,0.1941,2
19441,6.75,5000.0,48,0.4323,3
7555,6.0,12000.0,60,0.4177,1
4201,11.25,33317.75,72,0.327,1
6426,14.25,15937.11,60,0.112,4
1041,5.75,15296.95,60,0.2791,1
20388,3.75,19710.8,60,0.0392,2
8806,6.75,5000.0,36,0.2516,2
1799,6.0,30881.53,60,0.5002,1
5663,3.75,22894.2,72,0.6232,1
1333,10.25,5000.0,36,0.2989,3
12901,5.75,30000.0,60,0.5914,1
12263,6.0,3000.0,36,0.4216,1
4878,4.5,23346.42,72,0.1487,1
19398,6.75,10000.0,0,0.3391,1
864,6.75,8000.0,0,0.2268,5
14956,10.25,15000.0,60,0.4999,3
18895,13.0,1000.0,0,0.3888,2
7793,8.5,26601.56,60,0.2872,2
10502,6.75,19000.0,60,0.3644,1
